-------------- Solving ODE Using RK34 With Time Adaptivity --------------

Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000361            0.2333520337                    0.1747958827
0.0000000362            0.2310744160                    0.1738814532
0.0000000363            0.2288143986                    0.1729592169
0.0000000364            0.2265718278                    0.1720293659
0.0000000365            0.2243465525                    0.1710920913
0.0000000365            0.2221384235                    0.1701475833
0.0000000366            0.2199472941                    0.1691960312
0.0000000367            0.2177730199                    0.1682376235
0.0000000368            0.2156154585                    0.1672725480
0.0000000369            0.2134744702                    0.1663009914
0.0000000369            0.2113499171                    0.1653231399
0.0000000370            0.2092416639                    0.1643391788
0.0000000371            0.2071495774                    0.1633492928
0.0000000372            0.2050735270                    0.1623536659
0.0000000373            0.2030133840                    0.1613524813
0.0000000374            0.2009690222                    0.1603459219
0.0000000375            0.1989403176                    0.1593341697
0.0000000375            0.1969271487                    0.1583174063
0.0000000376            0.1949293961                    0.1572958126
0.0000000377            0.1929469428                    0.1562695693
0.0000000378            0.1909796741                    0.1552388563
0.0000000379            0.1890274778                    0.1542038532
0.0000000380            0.1870902437                    0.1531647393
0.0000000381            0.1851678642                    0.1521216933
0.0000000381            0.1832602339                    0.1510748937
0.0000000382            0.1813672500                    0.1500245185
0.0000000383            0.1794888118                    0.1489707456
0.0000000384            0.1776248211                    0.1479137524
0.0000000385            0.1757751819                    0.1468537164
0.0000000386            0.1739398009                    0.1457908144
0.0000000387            0.1721185868                    0.1447252235
0.0000000388            0.1703114509                    0.1436571202
0.0000000389            0.1685183069                    0.1425866811
0.0000000390            0.1667390708                    0.1415140825
0.0000000390            0.1649736610                    0.1404395009
0.0000000391            0.1632219982                    0.1393631123
0.0000000392            0.1614840055                    0.1382850930
0.0000000393            0.1597596086                    0.1372056189
0.0000000394            0.1580487352                    0.1361248661
0.0000000395            0.1563513156                    0.1350430106
0.0000000396            0.1546672823                    0.1339602282
0.0000000397            0.1529965701                    0.1328766950
0.0000000398            0.1513391163                    0.1317925868
0.0000000399            0.1496948603                    0.1307080795
0.0000000400            0.1480637436                    0.1296233489
0.0000000401            0.1469084244                    0.1285405407
0.0000000401            0.1467343345                    0.1281768438
0.0000000402            0.1466744225                    0.1278954270
0.0000000402            0.1466802140                    0.1276148095
0.0000000402            0.1467517823                    0.1273351543
0.0000000402            0.1468892185                    0.1270566067
0.0000000403            0.1470926372                    0.1267793126
0.0000000403            0.1473621773                    0.1265034188
0.0000000403            0.1476980021                    0.1262290730
0.0000000403            0.1481002999                    0.1259564240
0.0000000404            0.1485692840                    0.1256856218
0.0000000404            0.1491051937                    0.1254168179
0.0000000404            0.1497082944                    0.1251501654
0.0000000404            0.1503788780                    0.1248858190
0.0000000405            0.1511172638                    0.1246239354
0.0000000405            0.1519237983                    0.1243646734
0.0000000405            0.1527988563                    0.1241081943
0.0000000405            0.1537428415                    0.1238546615
0.0000000406            0.1547561863                    0.1236042415
0.0000000406            0.1558393533                    0.1233571034
0.0000000406            0.1569928352                    0.1231134195
0.0000000407            0.1582171556                    0.1228733655
0.0000000407            0.1595128696                    0.1226371206
0.0000000407            0.1608805643                    0.1224048678
0.0000000407            0.1623208596                    0.1221767942
0.0000000408            0.1638344086                    0.1219530910
0.0000000408            0.1654218984                    0.1217339542
0.0000000408            0.1670840504                    0.1215195843
0.0000000408            0.1688216212                    0.1213101870
0.0000000409            0.1706354032                    0.1211059734
0.0000000409            0.1725262252                    0.1209071602
0.0000000409            0.1744949528                    0.1207139699
0.0000000410            0.1765424892                    0.1205266314
0.0000000410            0.1786697759                    0.1203453799
0.0000000410            0.1808534226                    0.1201704314
0.0000000410            0.1813666018                    0.1201303546
0.0000000411            0.1846164403                    0.1198845915
0.0000000411            0.1878627235                    0.1196530680
0.0000000412            0.1911064396                    0.1194358090
0.0000000412            0.1943474832                    0.1192329236
0.0000000412            0.1975857451                    0.1190445204
0.0000000413            0.2008211120                    0.1188707073
0.0000000413            0.2040534671                    0.1187115916
0.0000000414            0.2072826903                    0.1185672794
0.0000000414            0.2105086589                    0.1184378759
0.0000000415            0.2137312476                    0.1183234852
0.0000000415            0.2169503289                    0.1182242101
0.0000000416            0.2201657736                    0.1181401518
0.0000000416            0.2233774508                    0.1180714102
0.0000000417            0.2265852287                    0.1180180838
0.0000000417            0.2297889739                    0.1179802690
0.0000000418            0.2329885527                    0.1179580608
0.0000000418            0.2361838308                    0.1179515524
0.0000000419            0.2393746734                    0.1179608349
0.0000000419            0.2425609456                    0.1179859975
0.0000000420            0.2457425128                    0.1180271276
0.0000000420            0.2489192404                    0.1180843103
0.0000000421            0.2520909944                    0.1181576288
0.0000000421            0.2552576411                    0.1182471638
0.0000000422            0.2584190479                    0.1183529941
0.0000000422            0.2615750827                    0.1184751962
0.0000000423            0.2647256147                    0.1186138442
0.0000000423            0.2678705140                    0.1187690099
0.0000000424            0.2710096519                    0.1189407627
0.0000000424            0.2741429011                    0.1191291697
0.0000000425            0.2772701358                    0.1193342955
0.0000000425            0.2803912316                    0.1195562024
0.0000000426            0.2835060656                    0.1197949499
0.0000000427            0.2866145168                    0.1200505954
0.0000000427            0.2897164657                    0.1203231934
0.0000000428            0.2928117948                    0.1206127961
0.0000000428            0.2959003884                    0.1209194530
0.0000000429            0.2989821326                    0.1212432112
0.0000000429            0.3020569157                    0.1215841150
0.0000000430            0.3051246277                    0.1219422063
0.0000000431            0.3081851610                    0.1223175240
0.0000000431            0.3112384099                    0.1227101048
0.0000000432            0.3142842707                    0.1231199825
0.0000000433            0.3173226421                    0.1235471884
0.0000000433            0.3203534249                    0.1239917508
0.0000000434            0.3233765221                    0.1244536956
0.0000000434            0.3263918387                    0.1249330460
0.0000000435            0.3293992823                    0.1254298224
0.0000000436            0.3323987625                    0.1259440425
0.0000000436            0.3353901911                    0.1264757212
0.0000000437            0.3383734824                    0.1270248707
0.0000000438            0.3413485526                    0.1275915005
0.0000000438            0.3443153206                    0.1281756174
0.0000000439            0.3472737071                    0.1287772252
0.0000000440            0.3502236353                    0.1293963251
0.0000000440            0.3531650307                    0.1300329154
0.0000000441            0.3560978207                    0.1306869918
0.0000000442            0.3590219352                    0.1313585467
0.0000000443            0.3619373062                    0.1320475703
0.0000000443            0.3648438679                    0.1327540493
0.0000000444            0.3677415565                    0.1334779681
0.0000000445            0.3706303105                    0.1342193078
0.0000000445            0.3735100704                    0.1349780468
0.0000000446            0.3763807787                    0.1357541604
0.0000000447            0.3792423801                    0.1365476212
0.0000000448            0.3820948211                    0.1373583986
0.0000000448            0.3849380504                    0.1381864590
0.0000000449            0.3877720182                    0.1390317660
0.0000000450            0.3905966770                    0.1398942799
0.0000000451            0.3934119808                    0.1407739581
0.0000000452            0.3962178855                    0.1416707545
0.0000000452            0.3990143487                    0.1425846204
0.0000000453            0.4018013297                    0.1435155034
0.0000000454            0.4045787892                    0.1444633481
0.0000000455            0.4073466896                    0.1454280957
0.0000000456            0.4101049946                    0.1464096842
0.0000000457            0.4128536693                    0.1474080479
0.0000000457            0.4155926803                    0.1484231180
0.0000000458            0.4183219950                    0.1494548218
0.0000000459            0.4210415824                    0.1505030834
0.0000000460            0.4237514120                    0.1515678228
0.0000000461            0.4264514547                    0.1526489566
0.0000000462            0.4291416819                    0.1537463974
0.0000000463            0.4318220658                    0.1548600539
0.0000000464            0.4344925793                    0.1559898307
0.0000000465            0.4371531955                    0.1571356284
0.0000000466            0.4398038882                    0.1582973433
0.0000000467            0.4424446310                    0.1594748673
0.0000000467            0.4450753978                    0.1606680878
0.0000000468            0.4476961622                    0.1618768876
0.0000000469            0.4503068978                    0.1631011446
0.0000000470            0.4529075774                    0.1643407320
0.0000000471            0.4554981735                    0.1655955177
0.0000000472            0.4580786576                    0.1668653644
0.0000000473            0.4606490001                    0.1681501291
0.0000000475            0.4632091702                    0.1694496634
0.0000000476            0.4657591358                    0.1707638128
0.0000000477            0.4682988628                    0.1720924168
0.0000000478            0.4708283154                    0.1734353084
0.0000000479            0.4733474554                    0.1747923139
0.0000000480            0.4758562422                    0.1761632527
0.0000000481            0.4783546322                    0.1775479372
0.0000000482            0.4808425790                    0.1789461720
0.0000000483            0.4833200324                    0.1803577539
0.0000000485            0.4857869389                    0.1817824715
0.0000000486            0.4882432404                    0.1832201049
0.0000000487            0.4906888746                    0.1846704251
0.0000000488            0.4931237744                    0.1861331939
0.0000000489            0.4955478673                    0.1876081632
0.0000000491            0.4979610752                    0.1890950748
0.0000000492            0.5003633139                    0.1905936598
0.0000000493            0.5027544928                    0.1921036381
0.0000000494            0.5051345144                    0.1936247181
0.0000000496            0.5075032737                    0.1951565960
0.0000000497            0.5098606579                    0.1966989556
0.0000000498            0.5122065460                    0.1982514673
0.0000000500            0.5145408083                    0.1998137880
0.0000000501            0.5162289103                    0.2013821255
0.0000000501            0.5163226080                    0.2015790769
0.0000000502            0.5164213735                    0.2019901425
0.0000000502            0.5163882741                    0.2023997123
0.0000000502            0.5162229088                    0.2028073399
0.0000000503            0.5159248847                    0.2032125085
0.0000000503            0.5154938440                    0.2036146995
0.0000000503            0.5149294647                    0.2040133921
0.0000000504            0.5142314613                    0.2044080643
0.0000000504            0.5133995846                    0.2047981927
0.0000000505            0.5124336230                    0.2051832532
0.0000000505            0.5113334024                    0.2055627212
0.0000000505            0.5100987868                    0.2059360723
0.0000000506            0.5087296790                    0.2063027821
0.0000000506            0.5072260209                    0.2066623272
0.0000000506            0.5055877943                    0.2070141850
0.0000000507            0.5038150210                    0.2073578347
0.0000000507            0.5019077636                    0.2076927573
0.0000000508            0.4998661261                    0.2080184361
0.0000000508            0.4976902543                    0.2083343571
0.0000000508            0.4953803362                    0.2086400095
0.0000000509            0.4929366028                    0.2089348860
0.0000000509            0.4903593288                    0.2092184834
0.0000000510            0.4876488327                    0.2094903030
0.0000000510            0.4848054775                    0.2097498508
0.0000000510            0.4818784976                    0.2099967118
0.0000000510            0.4810806981                    0.2100617931
0.0000000511            0.4767536010                    0.2104001121
0.0000000512            0.4724658918                    0.2107106392
0.0000000512            0.4682153238                    0.2109938813
0.0000000513            0.4640015173                    0.2112501906
0.0000000513            0.4598240965                    0.2114799160
0.0000000514            0.4556826896                    0.2116834026
0.0000000514            0.4515769292                    0.2118609924
0.0000000515            0.4475064520                    0.2120130237
0.0000000516            0.4434708989                    0.2121398318
0.0000000516            0.4394699149                    0.2122417483
0.0000000517            0.4355031488                    0.2123191020
0.0000000517            0.4315702536                    0.2123722183
0.0000000518            0.4276708861                    0.2124014194
0.0000000519            0.4238047072                    0.2124070245
0.0000000519            0.4199713814                    0.2123893498
0.0000000520            0.4161705769                    0.2123487085
0.0000000521            0.4124019659                    0.2122854109
0.0000000521            0.4086652241                    0.2121997641
0.0000000522            0.4049600309                    0.2120920728
0.0000000522            0.4012860693                    0.2119626386
0.0000000523            0.3976430259                    0.2118117605
0.0000000524            0.3940305907                    0.2116397345
0.0000000524            0.3904484572                    0.2114468542
0.0000000525            0.3868963225                    0.2112334105
0.0000000525            0.3833738867                    0.2109996917
0.0000000526            0.3798808537                    0.2107459834
0.0000000527            0.3764169305                    0.2104725689
0.0000000527            0.3729818273                    0.2101797288
0.0000000528            0.3695752576                    0.2098677415
0.0000000529            0.3661969382                    0.2095368827
0.0000000529            0.3628465889                    0.2091874261
0.0000000530            0.3595239328                    0.2088196426
0.0000000531            0.3562286959                    0.2084338013
0.0000000531            0.3529606075                    0.2080301687
0.0000000532            0.3497193997                    0.2076090092
0.0000000533            0.3465048078                    0.2071705850
0.0000000533            0.3433165699                    0.2067151561
0.0000000534            0.3401544272                    0.2062429804
0.0000000535            0.3370181236                    0.2057543138
0.0000000535            0.3339074061                    0.2052494099
0.0000000536            0.3308220245                    0.2047285206
0.0000000537            0.3277617312                    0.2041918956
0.0000000537            0.3247262818                    0.2036397826
0.0000000538            0.3217154343                    0.2030724274
0.0000000539            0.3187289497                    0.2024900741
0.0000000539            0.3157665917                    0.2018929646
0.0000000540            0.3128281265                    0.2012813392
0.0000000541            0.3099133232                    0.2006554362
0.0000000541            0.3070219534                    0.2000154924
0.0000000542            0.3041537915                    0.1993617426
0.0000000543            0.3013086144                    0.1986944199
0.0000000543            0.2984862016                    0.1980137557
0.0000000544            0.2956863352                    0.1973199799
0.0000000545            0.2929087999                    0.1966133205
0.0000000546            0.2901533829                    0.1958940041
0.0000000546            0.2874198739                    0.1951622556
0.0000000547            0.2847080651                    0.1944182984
0.0000000548            0.2820177512                    0.1936623543
0.0000000548            0.2793487295                    0.1928946436
0.0000000549            0.2767007996                    0.1921153853
0.0000000550            0.2740737636                    0.1913247966
0.0000000551            0.2714674260                    0.1905230936
0.0000000551            0.2688815939                    0.1897104909
0.0000000552            0.2663160765                    0.1888872017
0.0000000553            0.2637706858                    0.1880534379
0.0000000554            0.2612452358                    0.1872094100
0.0000000554            0.2587395431                    0.1863553272
0.0000000555            0.2562534266                    0.1854913977
0.0000000556            0.2537867077                    0.1846178281
0.0000000557            0.2513392099                    0.1837348240
0.0000000557            0.2489107594                    0.1828425898
0.0000000558            0.2465011843                    0.1819413288
0.0000000559            0.2441103155                    0.1810312429
0.0000000560            0.2417379860                    0.1801125333
0.0000000561            0.2393840311                    0.1791853998
0.0000000561            0.2370482885                    0.1782500413
0.0000000562            0.2347305982                    0.1773066557
0.0000000563            0.2324308026                    0.1763554399
0.0000000564            0.2301487463                    0.1753965897
0.0000000565            0.2278842764                    0.1744303001
0.0000000565            0.2256372421                    0.1734567652
0.0000000566            0.2234074951                    0.1724761782
0.0000000567            0.2211948894                    0.1714887315
0.0000000568            0.2189992812                    0.1704946165
0.0000000569            0.2168205292                    0.1694940241
0.0000000569            0.2146584943                    0.1684871442
0.0000000570            0.2125130399                    0.1674741660
0.0000000571            0.2103840315                    0.1664552781
0.0000000572            0.2082713371                    0.1654306684
0.0000000573            0.2061748271                    0.1644005241
0.0000000574            0.2040943742                    0.1633650319
0.0000000574            0.2020298534                    0.1623243778
0.0000000575            0.1999811421                    0.1612787473
0.0000000576            0.1979481201                    0.1602283253
0.0000000577            0.1959306696                    0.1591732964
0.0000000578            0.1939286751                    0.1581138446
0.0000000579            0.1919420236                    0.1570501535
0.0000000580            0.1899706044                    0.1559824063
0.0000000580            0.1880143092                    0.1549107857
0.0000000581            0.1860730322                    0.1538354743
0.0000000582            0.1841466700                    0.1527566543
0.0000000583            0.1822351216                    0.1516745074
0.0000000584            0.1803382884                    0.1505892154
0.0000000585            0.1784560742                    0.1495009597
0.0000000586            0.1765883854                    0.1484099213
0.0000000587            0.1747351306                    0.1473162813
0.0000000588            0.1728962209                    0.1462202205
0.0000000589            0.1710715701                    0.1451219197
0.0000000590            0.1692610942                    0.1440215594
0.0000000590            0.1674647115                    0.1429193201
0.0000000591            0.1656823430                    0.1418153823
0.0000000592            0.1639139120                    0.1407099262
0.0000000593            0.1621593443                    0.1396031322
0.0000000594            0.1604185680                    0.1384951804
0.0000000595            0.1586915136                    0.1373862513
0.0000000596            0.1569781140                    0.1362765248
0.0000000597            0.1552783045                    0.1351661812
0.0000000598            0.1535920227                    0.1340554007
0.0000000599            0.1519192085                    0.1329443633
0.0000000600            0.1502608864                    0.1318332491
0.0000000600            0.1498591911                    0.1315387278
0.0000000601            0.1495297189                    0.1312482374
0.0000000601            0.1492666166                    0.1309579964
0.0000000601            0.1490698612                    0.1306681521
0.0000000601            0.1489394507                    0.1303788509
0.0000000602            0.1488754061                    0.1300902393
0.0000000602            0.1488777713                    0.1298024640
0.0000000602            0.1489466134                    0.1295156721
0.0000000602            0.1490820230                    0.1292300111
0.0000000603            0.1492841149                    0.1289456292
0.0000000603            0.1495530277                    0.1286626755
0.0000000603            0.1498889249                    0.1283812998
0.0000000603            0.1502919950                    0.1281016532
0.0000000604            0.1507624518                    0.1278238880
0.0000000604            0.1513005349                    0.1275481579
0.0000000604            0.1519065104                    0.1272746183
0.0000000604            0.1525806710                    0.1270034262
0.0000000605            0.1533233367                    0.1267347406
0.0000000605            0.1541348552                    0.1264687227
0.0000000605            0.1550156026                    0.1262055360
0.0000000606            0.1559659836                    0.1259453464
0.0000000606            0.1569864325                    0.1256883227
0.0000000606            0.1580774132                    0.1254346363
0.0000000606            0.1592394204                    0.1251844622
0.0000000607            0.1604729796                    0.1249379784
0.0000000607            0.1617786481                    0.1246953666
0.0000000607            0.1631570155                    0.1244568123
0.0000000607            0.1646087041                    0.1242225052
0.0000000608            0.1661343698                    0.1239926392
0.0000000608            0.1677347024                    0.1237674127
0.0000000608            0.1694104267                    0.1235470291
0.0000000609            0.1711623026                    0.1233316968
0.0000000609            0.1729911260                    0.1231216297
0.0000000609            0.1748977294                    0.1229170472
0.0000000609            0.1768829825                    0.1227181748
0.0000000610            0.1789477927                    0.1225252444
0.0000000610            0.1810931061                    0.1223384942
0.0000000610            0.1832844123                    0.1221581262
0.0000000610            0.1840042088                    0.1221003262
0.0000000611            0.1872585901                    0.1218475280
0.0000000611            0.1905091768                    0.1216090909
0.0000000612            0.1937568809                    0.1213850415
0.0000000612            0.1970015995                    0.1211754868
0.0000000613            0.2002432259                    0.1209805331
0.0000000613            0.2034816495                    0.1208002862
0.0000000613            0.2067167563                    0.1206348511
0.0000000614            0.2099484291                    0.1204843318
0.0000000614            0.2131765480                    0.1203488313
0.0000000615            0.2164009908                    0.1202284515
0.0000000615            0.2196216331                    0.1201232929
0.0000000616            0.2228383488                    0.1200334548
0.0000000616            0.2260510102                    0.1199590347
0.0000000617            0.2292594884                    0.1199001289
0.0000000617            0.2324636537                    0.1198568318
0.0000000618            0.2356633753                    0.1198292362
0.0000000618            0.2388585223                    0.1198174331
0.0000000619            0.2420489632                    0.1198215116
0.0000000619            0.2452345664                    0.1198415587
0.0000000620            0.2484152007                    0.1198776597
0.0000000620            0.2515907347                    0.1199298976
0.0000000621            0.2547610378                    0.1199983534
0.0000000621            0.2579259798                    0.1200831060
0.0000000622            0.2610854312                    0.1201842320
0.0000000622            0.2642392634                    0.1203018057
0.0000000623            0.2673873487                    0.1204358993
0.0000000623            0.2705295608                    0.1205865826
0.0000000624            0.2736657742                    0.1207539229
0.0000000625            0.2767958649                    0.1209379854
0.0000000625            0.2799197104                    0.1211388327
0.0000000626            0.2830371896                    0.1213565248
0.0000000626            0.2861481828                    0.1215911197
0.0000000627            0.2892525722                    0.1218426725
0.0000000627            0.2923502418                    0.1221112358
0.0000000628            0.2954410770                    0.1223968600
0.0000000628            0.2985249654                    0.1226995926
0.0000000629            0.3016017964                    0.1230194787
0.0000000630            0.3046714612                    0.1233565608
0.0000000630            0.3077338532                    0.1237108787
0.0000000631            0.3107888677                    0.1240824697
0.0000000631            0.3138364022                    0.1244713684
0.0000000632            0.3168763562                    0.1248776068
0.0000000633            0.3199086312                    0.1253012143
0.0000000633            0.3229331312                    0.1257422175
0.0000000634            0.3259497620                    0.1262006403
0.0000000635            0.3289584318                    0.1266765042
0.0000000635            0.3319590511                    0.1271698275
0.0000000636            0.3349515324                    0.1276806264
0.0000000637            0.3379357904                    0.1282089138
0.0000000637            0.3409117423                    0.1287547003
0.0000000638            0.3438793073                    0.1293179934
0.0000000639            0.3468384069                    0.1298987982
0.0000000639            0.3497889648                    0.1304971168
0.0000000640            0.3527309069                    0.1311129486
0.0000000641            0.3556641615                    0.1317462901
0.0000000641            0.3585886588                    0.1323971351
0.0000000642            0.3615043313                    0.1330654747
0.0000000643            0.3644111138                    0.1337512968
0.0000000643            0.3673089431                    0.1344545869
0.0000000644            0.3701977581                    0.1351753274
0.0000000645            0.3730774998                    0.1359134977
0.0000000646            0.3759481114                    0.1366690745
0.0000000646            0.3788095380                    0.1374420315
0.0000000647            0.3816617268                    0.1382323395
0.0000000648            0.3845046268                    0.1390399662
0.0000000649            0.3873381892                    0.1398648764
0.0000000649            0.3901623667                    0.1407070319
0.0000000650            0.3929771141                    0.1415663914
0.0000000651            0.3957823881                    0.1424429105
0.0000000652            0.3985781467                    0.1433365417
0.0000000653            0.4013643500                    0.1442472342
0.0000000654            0.4041409595                    0.1451749344
0.0000000654            0.4069079384                    0.1461195848
0.0000000655            0.4096652511                    0.1470811253
0.0000000656            0.4124128638                    0.1480594919
0.0000000657            0.4151507437                    0.1490546175
0.0000000658            0.4178788595                    0.1500664313
0.0000000659            0.4205971809                    0.1510948593
0.0000000659            0.4233056788                    0.1521398235
0.0000000660            0.4260043250                    0.1532012426
0.0000000661            0.4286930923                    0.1542790312
0.0000000662            0.4313719541                    0.1553731003
0.0000000663            0.4340408847                    0.1564833569
0.0000000664            0.4366998587                    0.1576097038
0.0000000665            0.4393488513                    0.1587520399
0.0000000666            0.4419878380                    0.1599102597
0.0000000667            0.4446167943                    0.1610842534
0.0000000668            0.4472356957                    0.1622739064
0.0000000669            0.4498445177                    0.1634790998
0.0000000670            0.4524432354                    0.1646997098
0.0000000671            0.4550318234                    0.1659356075
0.0000000672            0.4576102555                    0.1671866590
0.0000000673            0.4601785047                    0.1684527249
0.0000000674            0.4627365429                    0.1697336604
0.0000000675            0.4652843409                    0.1710293150
0.0000000676            0.4678218675                    0.1723395322
0.0000000677            0.4703490901                    0.1736641493
0.0000000678            0.4728659738                    0.1750029972
0.0000000679            0.4753724818                    0.1763558999
0.0000000680            0.4778685741                    0.1777226747
0.0000000682            0.4803542084                    0.1791031314
0.0000000683            0.4828293387                    0.1804970723
0.0000000684            0.4852939159                    0.1819042918
0.0000000685            0.4877478869                    0.1833245758
0.0000000686            0.4901911941                    0.1847577016
0.0000000687            0.4926237758                    0.1862034378
0.0000000689            0.4950455649                    0.1876615429
0.0000000690            0.4974564893                    0.1891317662
0.0000000691            0.4998564707                    0.1906138462
0.0000000692            0.5022454250                    0.1921075107
0.0000000694            0.5046232613                    0.1936124765
0.0000000695            0.5069898817                    0.1951284483
0.0000000696            0.5093451806                    0.1966551189
0.0000000698            0.5116890447                    0.1981921681
0.0000000699            0.5140213521                    0.1997392625
0.0000000700            0.5162964897                    0.2012960551
0.0000000700            0.5164926765                    0.2014616597
0.0000000701            0.5168866818                    0.2018716357
0.0000000701            0.5171496842                    0.2022812612
0.0000000702            0.5172812643                    0.2026901053
0.0000000702            0.5172809510                    0.2030976568
0.0000000702            0.5171483071                    0.2035034017
0.0000000703            0.5168829305                    0.2039068233
0.0000000703            0.5164844540                    0.2043074025
0.0000000703            0.5159525462                    0.2047046185
0.0000000704            0.5152869119                    0.2050979488
0.0000000704            0.5144872924                    0.2054868695
0.0000000704            0.5135534661                    0.2058708560
0.0000000705            0.5124852489                    0.2062493831
0.0000000705            0.5112824950                    0.2066219254
0.0000000706            0.5099450968                    0.2069879579
0.0000000706            0.5084729861                    0.2073469560
0.0000000706            0.5068661341                    0.2076983962
0.0000000707            0.5051245521                    0.2080417565
0.0000000707            0.5032482922                    0.2083765166
0.0000000707            0.5012374475                    0.2087021584
0.0000000708            0.4990921527                    0.2090181663
0.0000000708            0.4968125851                    0.2093240281
0.0000000709            0.4943989644                    0.2096192348
0.0000000709            0.4918515540                    0.2099032812
0.0000000709            0.4891706608                    0.2101756667
0.0000000710            0.4863566366                    0.2104358954
0.0000000710            0.4834313854                    0.2106834942
0.0000000710            0.4827977707                    0.2107352352
0.0000000711            0.4784551831                    0.2110756093
0.0000000711            0.4741522190                    0.2113880807
0.0000000712            0.4698865300                    0.2116731661
0.0000000713            0.4656577353                    0.2119312189
0.0000000713            0.4614654577                    0.2121625893
0.0000000714            0.4573093241                    0.2123676237
0.0000000714            0.4531889656                    0.2125466652
0.0000000715            0.4491040178                    0.2127000535
0.0000000716            0.4450541200                    0.2128281248
0.0000000716            0.4410389161                    0.2129312124
0.0000000717            0.4370580535                    0.2130096458
0.0000000717            0.4331111841                    0.2130637517
0.0000000718            0.4291979635                    0.2130938536
0.0000000719            0.4253180510                    0.2131002717
0.0000000719            0.4214711101                    0.2130833235
0.0000000720            0.4176568079                    0.2130433231
0.0000000720            0.4138748152                    0.2129805819
0.0000000721            0.4101248067                    0.2128954084
0.0000000722            0.4064064605                    0.2127881082
0.0000000722            0.4027194585                    0.2126589839
0.0000000723            0.3990634861                    0.2125083357
0.0000000723            0.3954382322                    0.2123364606
0.0000000724            0.3918433893                    0.2121436533
0.0000000725            0.3882786531                    0.2119302056
0.0000000725            0.3847437230                    0.2116964070
0.0000000726            0.3812383015                    0.2114425440
0.0000000727            0.3777620947                    0.2111689010
0.0000000727            0.3743148116                    0.2108757595
0.0000000728            0.3708961649                    0.2105633990
0.0000000729            0.3675058701                    0.2102320961
0.0000000729            0.3641436462                    0.2098821254
0.0000000730            0.3608092151                    0.2095137590
0.0000000730            0.3575023020                    0.2091272667
0.0000000731            0.3542226350                    0.2087229161
0.0000000732            0.3509699455                    0.2083009725
0.0000000732            0.3477439675                    0.2078616990
0.0000000733            0.3445444384                    0.2074053566
0.0000000734            0.3413710983                    0.2069322040
0.0000000734            0.3382236902                    0.2064424980
0.0000000735            0.3351019603                    0.2059364933
0.0000000736            0.3320056573                    0.2054144425
0.0000000736            0.3289345330                    0.2048765962
0.0000000737            0.3258883417                    0.2043232030
0.0000000738            0.3228668408                    0.2037545096
0.0000000738            0.3198697904                    0.2031707609
0.0000000739            0.3168969531                    0.2025721997
0.0000000740            0.3139480946                    0.2019590672
0.0000000741            0.3110229829                    0.2013316025
0.0000000741            0.3081213889                    0.2006900431
0.0000000742            0.3052430861                    0.2000346247
0.0000000743            0.3023878507                    0.1993655813
0.0000000743            0.2995554612                    0.1986831450
0.0000000744            0.2967456991                    0.1979875466
0.0000000745            0.2939583481                    0.1972790149
0.0000000745            0.2911931948                    0.1965577772
0.0000000746            0.2884500280                    0.1958240593
0.0000000747            0.2857286393                    0.1950780853
0.0000000748            0.2830288225                    0.1943200778
0.0000000748            0.2803503742                    0.1935502579
0.0000000749            0.2776930933                    0.1927688452
0.0000000750            0.2750567811                    0.1919760579
0.0000000751            0.2724412415                    0.1911721128
0.0000000751            0.2698462807                    0.1903572251
0.0000000752            0.2672717074                    0.1895316088
0.0000000753            0.2647173327                    0.1886954766
0.0000000754            0.2621829701                    0.1878490397
0.0000000754            0.2596684354                    0.1869925081
0.0000000755            0.2571735469                    0.1861260905
0.0000000756            0.2546981253                    0.1852499945
0.0000000757            0.2522419935                    0.1843644262
0.0000000757            0.2498049768                    0.1834695909
0.0000000758            0.2473869031                    0.1825656923
0.0000000759            0.2449876024                    0.1816529333
0.0000000760            0.2426069070                    0.1807315156
0.0000000760            0.2402446517                    0.1798016398
0.0000000761            0.2379006737                    0.1788635055
0.0000000762            0.2355748122                    0.1779173111
0.0000000763            0.2332669091                    0.1769632543
0.0000000764            0.2309768085                    0.1760015316
0.0000000764            0.2287043567                    0.1750323387
0.0000000765            0.2264494025                    0.1740558703
0.0000000766            0.2242117970                    0.1730723202
0.0000000767            0.2219913936                    0.1720818815
0.0000000768            0.2197880480                    0.1710847463
0.0000000768            0.2176016184                    0.1700811061
0.0000000769            0.2154319651                    0.1690711514
0.0000000770            0.2132789510                    0.1680550722
0.0000000771            0.2111424410                    0.1670330577
0.0000000772            0.2090223028                    0.1660052963
0.0000000773            0.2069184061                    0.1649719759
0.0000000773            0.2048306232                    0.1639332838
0.0000000774            0.2027588285                    0.1628894067
0.0000000775            0.2007028990                    0.1618405307
0.0000000776            0.1986627141                    0.1607868413
0.0000000777            0.1966381554                    0.1597285238
0.0000000778            0.1946291070                    0.1586657626
0.0000000779            0.1926354555                    0.1575987421
0.0000000779            0.1906570897                    0.1565276460
0.0000000780            0.1886939008                    0.1554526578
0.0000000781            0.1867457828                    0.1543739605
0.0000000782            0.1848126316                    0.1532917370
0.0000000783            0.1828943460                    0.1522061697
0.0000000784            0.1809908268                    0.1511174407
0.0000000785            0.1791019776                    0.1500257322
0.0000000786            0.1772277043                    0.1489312259
0.0000000787            0.1753679151                    0.1478341033
